uuid,spot_number,shot_number,shots_in_spot,image_filename,image_width,image_height,image_quality,capture_datetime,latitude,longitude,altitude_m,altitude_accuracy_m,gps_accuracy_m,gps_reading_count,camera_pitch,camera_roll,camera_heading,municipality,barangay,farm_name,crops,temperature_c,humidity_percent,notes,device_id,capture_mode
0ec0e455,110,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_024824_0ec0e455.jpg,1920,1080,1080p,2026-02-06T02:48:25.567Z,16.631192,120.759656,2400,14,1.7,1,32,4,55,Atok,Paoay,,cabbage,16.6,30,,TECNO_TECNO_CM8_2703FE,field
f24f569a,110,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_024835_f24f569a.jpg,1920,1080,1080p,2026-02-06T02:48:36.319Z,16.631192,120.759656,2400,14,1.7,1,24,3,299,Atok,Paoay,,cabbage,16.6,30,,TECNO_TECNO_CM8_2703FE,field
7e9171eb,110,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_024844_7e9171eb.jpg,1920,1080,1080p,2026-02-06T02:48:45.357Z,16.631192,120.759656,2400,14,1.7,1,-5,3,212,Atok,Paoay,,cabbage,16.6,30,,TECNO_TECNO_CM8_2703FE,field
bd7281d0,110,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_024854_bd7281d0.jpg,1920,1080,1080p,2026-02-06T02:48:55.366Z,16.631192,120.759656,2400,14,1.7,1,-4,-9,218,Atok,Paoay,,cabbage,16.6,30,,TECNO_TECNO_CM8_2703FE,field
66ab84ad,110,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_024916_66ab84ad.jpg,1920,1080,1080p,2026-02-06T02:49:17.099Z,16.631175,120.759663,2402,12,3.0,1,21,30,107,Atok,Paoay,,cabbage,16.6,30,,TECNO_TECNO_CM8_2703FE,field
ebfb6a77,115,1,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_025555_ebfb6a77.jpg,1920,1080,1080p,2026-02-06T02:55:56.348Z,16.631081,120.759998,2406,16,2.0,1,30,4,208,Atok,Paoay,,carrot,16.6,30,,TECNO_TECNO_CM8_2703FE,field
b7036234,115,2,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_025559_b7036234.jpg,1920,1080,1080p,2026-02-06T02:56:00.672Z,16.631081,120.759998,2406,16,2.0,1,30,4,216,Atok,Paoay,,carrot,16.6,30,,TECNO_TECNO_CM8_2703FE,field
0fc20c21,115,3,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_025604_0fc20c21.jpg,1920,1080,1080p,2026-02-06T02:56:04.790Z,16.631112,120.759991,2409,15,2.0,1,33,5,244,Atok,Paoay,,carrot,16.6,30,,TECNO_TECNO_CM8_2703FE,field
c6d6b60f,115,4,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_025609_c6d6b60f.jpg,1920,1080,1080p,2026-02-06T02:56:10.040Z,16.631112,120.759991,2409,15,2.0,1,15,-12,219,Atok,Paoay,,carrot,16.6,30,,TECNO_TECNO_CM8_2703FE,field
6818c550,115,5,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_025615_6818c550.jpg,1920,1080,1080p,2026-02-06T02:56:15.916Z,16.631112,120.759991,2409,15,2.0,1,44,-41,227,Atok,Paoay,,carrot,16.6,30,,TECNO_TECNO_CM8_2703FE,field
339353ba,120,1,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_030026_339353ba.jpg,1920,1080,1080p,2026-02-06T03:00:27.361Z,16.630937,120.760032,2413,15,2.2,1,40,-11,35,Atok,Paoay,,carrot,16.6,30,,TECNO_TECNO_CM8_2703FE,field
cd7e42bb,120,2,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_030035_cd7e42bb.jpg,1920,1080,1080p,2026-02-06T03:00:35.834Z,16.630918,120.760046,2409,15,3.0,1,15,-40,3,Atok,Paoay,,carrot,16.6,30,,TECNO_TECNO_CM8_2703FE,field
f67d2f26,120,3,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_030041_f67d2f26.jpg,1920,1080,1080p,2026-02-06T03:00:42.246Z,16.630842,120.760104,2408,16,3.9,1,7,-32,2,Atok,Paoay,,carrot,16.6,30,,TECNO_TECNO_CM8_2703FE,field
ff1ccd24,120,4,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_030049_ff1ccd24.jpg,1920,1080,1080p,2026-02-06T03:00:49.839Z,16.630842,120.760104,2408,16,3.9,1,46,-42,314,Atok,Paoay,,carrot,16.6,30,,TECNO_TECNO_CM8_2703FE,field
1976dd8f,120,5,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_030054_1976dd8f.jpg,1920,1080,1080p,2026-02-06T03:00:54.909Z,16.630842,120.760104,2408,16,3.9,1,-9,-6,298,Atok,Paoay,,carrot,16.6,30,,TECNO_TECNO_CM8_2703FE,field
1d9c72ff,127,1,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_031256_1d9c72ff.jpg,1920,1080,1080p,2026-02-06T03:12:57.270Z,16.631286,120.759931,2394,20,2.4,1,37,-14,330,Atok,Paoay,,carrot,16.4,32,,TECNO_TECNO_CM8_2703FE,field
747c113f,127,2,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_031303_747c113f.jpg,1920,1080,1080p,2026-02-06T03:13:04.018Z,16.631283,120.759951,2395,22,1.8,1,25,-28,5,Atok,Paoay,,carrot,16.4,32,,TECNO_TECNO_CM8_2703FE,field
bf4277b9,127,3,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_031308_bf4277b9.jpg,1920,1080,1080p,2026-02-06T03:13:09.266Z,16.631283,120.759951,2395,22,1.8,1,24,0,352,Atok,Paoay,,carrot,16.4,32,,TECNO_TECNO_CM8_2703FE,field
9941aa25,127,4,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_031313_9941aa25.jpg,1920,1080,1080p,2026-02-06T03:13:13.970Z,16.631276,120.759932,2398,21,3.0,1,9,-2,358,Atok,Paoay,,carrot,16.4,32,,TECNO_TECNO_CM8_2703FE,field
6fc2020a,127,5,5,images/atok/paoay/no_farm/carrot/atok_paoay_20260206_031320_6fc2020a.jpg,1920,1080,1080p,2026-02-06T03:13:20.697Z,16.631276,120.759932,2398,21,3.0,1,-11,-16,245,Atok,Paoay,,carrot,16.4,32,,TECNO_TECNO_CM8_2703FE,field
8934e8b8,128,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_031609_8934e8b8.jpg,1920,1080,1080p,2026-02-06T03:16:09.778Z,16.631366,120.759971,2411,26,1.9,1,33,-12,296,Atok,Paoay,,cabbage,16.4,32,,TECNO_TECNO_CM8_2703FE,field
fcf9462c,128,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_031614_fcf9462c.jpg,1920,1080,1080p,2026-02-06T03:16:15.161Z,16.631366,120.759971,2411,26,1.9,1,26,-13,308,Atok,Paoay,,cabbage,16.4,32,,TECNO_TECNO_CM8_2703FE,field
eed5add3,128,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_031619_eed5add3.jpg,1920,1080,1080p,2026-02-06T03:16:19.787Z,16.631366,120.759971,2411,26,1.9,1,32,-8,304,Atok,Paoay,,cabbage,16.4,32,,TECNO_TECNO_CM8_2703FE,field
b63ddb6b,128,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_031637_b63ddb6b.jpg,1920,1080,1080p,2026-02-06T03:16:37.967Z,16.631366,120.759971,2411,26,1.9,1,5,0,300,Atok,Paoay,,cabbage,16.4,32,,TECNO_TECNO_CM8_2703FE,field
3b8e34d6,128,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_031651_3b8e34d6.jpg,1920,1080,1080p,2026-02-06T03:16:51.780Z,16.631366,120.759971,2411,26,1.9,1,40,-129,343,Atok,Paoay,,cabbage,16.4,32,,TECNO_TECNO_CM8_2703FE,field
26bd446b,132,1,5,images/atok/paoay/no_farm/potato/atok_paoay_20260206_032506_26bd446b.jpg,1920,1080,1080p,2026-02-06T03:25:06.963Z,16.631210,120.760488,2421,19,3.0,1,40,7,149,Atok,Paoay,,potato,16.7,30,,TECNO_TECNO_CM8_2703FE,field
ad22d969,132,2,5,images/atok/paoay/no_farm/potato/atok_paoay_20260206_032511_ad22d969.jpg,1920,1080,1080p,2026-02-06T03:25:12.159Z,16.631210,120.760488,2421,19,3.0,1,34,16,162,Atok,Paoay,,potato,16.7,30,,TECNO_TECNO_CM8_2703FE,field
cb586c14,132,3,5,images/atok/paoay/no_farm/potato/atok_paoay_20260206_032524_cb586c14.jpg,1920,1080,1080p,2026-02-06T03:25:24.653Z,16.631210,120.760488,2421,19,3.0,1,45,-7,182,Atok,Paoay,,potato,16.7,30,,TECNO_TECNO_CM8_2703FE,field
28e74afd,132,4,5,images/atok/paoay/no_farm/potato/atok_paoay_20260206_032546_28e74afd.jpg,1920,1080,1080p,2026-02-06T03:25:47.444Z,16.631210,120.760488,2421,19,3.0,1,11,-15,201,Atok,Paoay,,potato,16.7,30,,TECNO_TECNO_CM8_2703FE,field
6b3b8a8f,132,5,5,images/atok/paoay/no_farm/potato/atok_paoay_20260206_032554_6b3b8a8f.jpg,1920,1080,1080p,2026-02-06T03:25:55.358Z,16.631210,120.760488,2421,19,3.0,1,24,5,134,Atok,Paoay,,potato,16.7,30,,TECNO_TECNO_CM8_2703FE,field
e3736274,135,1,5,images/atok/paoay/no_farm/potato/atok_paoay_20260206_033007_e3736274.jpg,1920,1080,1080p,2026-02-06T03:30:08.652Z,16.631268,120.760492,2425,19,3.5,1,12,-8,213,Atok,Paoay,,potato,16.7,30,,TECNO_TECNO_CM8_2703FE,field
00d51712,135,2,5,images/atok/paoay/no_farm/potato/atok_paoay_20260206_033013_00d51712.jpg,1920,1080,1080p,2026-02-06T03:30:13.727Z,16.631268,120.760492,2425,19,3.5,1,36,5,194,Atok,Paoay,,potato,16.7,30,,TECNO_TECNO_CM8_2703FE,field
a36b7c4b,135,3,5,images/atok/paoay/no_farm/potato/atok_paoay_20260206_033022_a36b7c4b.jpg,1920,1080,1080p,2026-02-06T03:30:23.144Z,16.631255,120.760508,2424,18,3.0,1,39,26,174,Atok,Paoay,,potato,18.0,27,,TECNO_TECNO_CM8_2703FE,field
556f6d9e,135,4,5,images/atok/paoay/no_farm/potato/atok_paoay_20260206_033035_556f6d9e.jpg,1920,1080,1080p,2026-02-06T03:30:36.571Z,16.631249,120.760528,2424,16,3.0,1,23,-31,295,Atok,Paoay,,potato,18.0,27,,TECNO_TECNO_CM8_2703FE,field
142d1131,135,5,5,images/atok/paoay/no_farm/potato/atok_paoay_20260206_033044_142d1131.jpg,1920,1080,1080p,2026-02-06T03:30:44.580Z,16.631249,120.760528,2424,16,3.0,1,11,-18,309,Atok,Paoay,,potato,18.0,27,,TECNO_TECNO_CM8_2703FE,field
c13958fb,136,1,5,images/atok/paoay/no_farm/radish/atok_paoay_20260206_033344_c13958fb.jpg,1920,1080,1080p,2026-02-06T03:33:45.089Z,16.631114,120.760752,2432,16,1.5,1,43,-4,327,Atok,Paoay,,radish,16.7,30,,TECNO_TECNO_CM8_2703FE,field
5df818a4,136,2,5,images/atok/paoay/no_farm/radish/atok_paoay_20260206_033350_5df818a4.jpg,1920,1080,1080p,2026-02-06T03:33:50.995Z,16.631114,120.760752,2432,16,1.5,1,46,18,284,Atok,Paoay,,radish,16.7,30,,TECNO_TECNO_CM8_2703FE,field
dd1dc030,136,3,5,images/atok/paoay/no_farm/radish/atok_paoay_20260206_033359_dd1dc030.jpg,1920,1080,1080p,2026-02-06T03:33:59.430Z,16.631114,120.760752,2432,16,1.5,1,34,31,270,Atok,Paoay,,radish,16.7,30,,TECNO_TECNO_CM8_2703FE,field
52601554,136,4,5,images/atok/paoay/no_farm/radish/atok_paoay_20260206_033412_52601554.jpg,1920,1080,1080p,2026-02-06T03:34:13.036Z,16.631114,120.760752,2432,16,1.5,1,26,30,258,Atok,Paoay,,radish,16.7,30,,TECNO_TECNO_CM8_2703FE,field
c392a2d6,140,1,5,images/atok/paoay/no_farm/radish/atok_paoay_20260206_033604_c392a2d6.jpg,1920,1080,1080p,2026-02-06T03:36:04.576Z,16.630972,120.760806,2442,19,3.1,1,40,-30,255,Atok,Paoay,,radish,16.7,30,,TECNO_TECNO_CM8_2703FE,field
252ddca7,140,2,5,images/atok/paoay/no_farm/radish/atok_paoay_20260206_033609_252ddca7.jpg,1920,1080,1080p,2026-02-06T03:36:10.472Z,16.630972,120.760806,2442,19,3.1,1,35,11,213,Atok,Paoay,,radish,16.7,30,,TECNO_TECNO_CM8_2703FE,field
2d6936e7,140,3,5,images/atok/paoay/no_farm/radish/atok_paoay_20260206_033615_2d6936e7.jpg,1920,1080,1080p,2026-02-06T03:36:16.253Z,16.630972,120.760806,2442,19,3.1,1,26,9,218,Atok,Paoay,,radish,16.7,30,,TECNO_TECNO_CM8_2703FE,field
c9e8f79b,140,4,5,images/atok/paoay/no_farm/radish/atok_paoay_20260206_033621_c9e8f79b.jpg,1920,1080,1080p,2026-02-06T03:36:22.465Z,16.630972,120.760806,2442,19,3.1,1,38,8,210,Atok,Paoay,,radish,16.7,30,,TECNO_TECNO_CM8_2703FE,field
ef5038b7,142,1,5,images/atok/paoay/no_farm/radish/atok_paoay_20260206_033819_ef5038b7.jpg,1920,1080,1080p,2026-02-06T03:38:20.188Z,16.630913,120.760985,2442,10,3.0,1,20,-7,226,Atok,Paoay,,radish,16.7,30,,TECNO_TECNO_CM8_2703FE,field
34aeec45,142,2,5,images/atok/paoay/no_farm/radish/atok_paoay_20260206_033827_34aeec45.jpg,1920,1080,1080p,2026-02-06T03:38:27.783Z,16.630913,120.760985,2442,10,3.0,1,22,-7,229,Atok,Paoay,,radish,16.7,30,,TECNO_TECNO_CM8_2703FE,field
1dc48829,142,3,5,images/atok/paoay/no_farm/radish/atok_paoay_20260206_033841_1dc48829.jpg,1920,1080,1080p,2026-02-06T03:38:42.492Z,16.630913,120.760985,2442,10,3.0,1,32,0,89,Atok,Paoay,,radish,16.7,30,,TECNO_TECNO_CM8_2703FE,field
651ebff9,142,4,5,images/atok/paoay/no_farm/radish/atok_paoay_20260206_033912_651ebff9.jpg,1920,1080,1080p,2026-02-06T03:39:12.536Z,16.630912,120.760993,2442,23,1.8,1,36,9,79,Atok,Paoay,,radish,16.7,30,,TECNO_TECNO_CM8_2703FE,field
3e3aa728,142,5,5,images/atok/paoay/no_farm/radish/atok_paoay_20260206_033917_3e3aa728.jpg,1920,1080,1080p,2026-02-06T03:39:17.488Z,16.630931,120.760992,2442,24,1.6,1,36,19,74,Atok,Paoay,,radish,18.0,27,,TECNO_TECNO_CM8_2703FE,field
106579e3,146,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_041059_106579e3.jpg,1920,1080,1080p,2026-02-06T04:11:00.070Z,16.622839,120.757251,2426,11,4.3,1,-10,-49,28,Atok,Paoay,,cabbage,21.3,30,,TECNO_TECNO_CM8_2703FE,field
77c9bd46,146,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_041109_77c9bd46.jpg,1920,1080,1080p,2026-02-06T04:11:10.543Z,16.622857,120.757258,2426,11,3.0,1,12,-49,35,Atok,Paoay,,cabbage,21.3,30,,TECNO_TECNO_CM8_2703FE,field
266ef77c,146,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_041114_266ef77c.jpg,1920,1080,1080p,2026-02-06T04:11:15.011Z,16.622857,120.757258,2426,11,3.0,1,41,5,358,Atok,Paoay,,cabbage,21.3,30,,TECNO_TECNO_CM8_2703FE,field
57e28de4,146,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_041126_57e28de4.jpg,1920,1080,1080p,2026-02-06T04:11:26.709Z,16.622857,120.757258,2426,11,3.0,1,-6,-45,58,Atok,Paoay,,cabbage,21.3,30,,TECNO_TECNO_CM8_2703FE,field
f309ba5e,146,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_041134_f309ba5e.jpg,1920,1080,1080p,2026-02-06T04:11:34.689Z,16.622857,120.757258,2426,11,3.0,1,-4,-22,351,Atok,Paoay,,cabbage,21.3,30,,TECNO_TECNO_CM8_2703FE,field
9466a872,148,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_041346_9466a872.jpg,1920,1080,1080p,2026-02-06T04:13:47.096Z,16.622606,120.757407,2432,13,3.0,1,45,-7,86,Atok,Paoay,,cabbage,21.3,30,,TECNO_TECNO_CM8_2703FE,field
fead2560,148,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_041422_fead2560.jpg,1920,1080,1080p,2026-02-06T04:14:23.592Z,16.622655,120.757371,2432,12,2.7,1,28,-139,43,Atok,Paoay,,cabbage,21.3,30,,TECNO_TECNO_CM8_2703FE,field
1f4a54e5,148,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_041438_1f4a54e5.jpg,1920,1080,1080p,2026-02-06T04:14:38.611Z,16.622617,120.757370,2436,11,3.0,1,41,-7,309,Atok,Paoay,,cabbage,21.3,30,,TECNO_TECNO_CM8_2703FE,field
bfc436f5,148,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_041443_bfc436f5.jpg,1920,1080,1080p,2026-02-06T04:14:43.955Z,16.622617,120.757370,2436,11,3.0,1,33,-24,336,Atok,Paoay,,cabbage,21.3,30,,TECNO_TECNO_CM8_2703FE,field
d711c89a,148,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_041454_d711c89a.jpg,1920,1080,1080p,2026-02-06T04:14:55.251Z,16.622617,120.757370,2436,11,3.0,1,15,-6,310,Atok,Paoay,,cabbage,21.3,30,,TECNO_TECNO_CM8_2703FE,field
cd111602,152,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_041757_cd111602.jpg,1920,1080,1080p,2026-02-06T04:17:57.970Z,16.622926,120.757252,2432,8,3.9,1,5,-48,274,Atok,Paoay,,cabbage,21.3,30,,TECNO_TECNO_CM8_2703FE,field
7249c58c,152,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_041808_7249c58c.jpg,1920,1080,1080p,2026-02-06T04:18:08.360Z,16.622948,120.757210,2432,8,3.1,1,19,-43,270,Atok,Paoay,,cabbage,21.3,30,,TECNO_TECNO_CM8_2703FE,field
b5e22019,152,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_041812_b5e22019.jpg,1920,1080,1080p,2026-02-06T04:18:13.073Z,16.622948,120.757210,2432,8,3.1,1,26,-12,232,Atok,Paoay,,cabbage,21.3,30,,TECNO_TECNO_CM8_2703FE,field
ba407c96,152,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_041821_ba407c96.jpg,1920,1080,1080p,2026-02-06T04:18:22.412Z,16.622940,120.757193,2432,14,5.3,1,17,-21,250,Atok,Paoay,,cabbage,21.3,30,,TECNO_TECNO_CM8_2703FE,field
1c3f795b,152,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_041830_1c3f795b.jpg,1920,1080,1080p,2026-02-06T04:18:31.159Z,16.622912,120.757177,2426,17,8.9,1,32,-22,289,Atok,Paoay,,cabbage,21.3,30,,TECNO_TECNO_CM8_2703FE,field
