uuid,spot_number,shot_number,shots_in_spot,image_filename,image_width,image_height,image_quality,capture_datetime,latitude,longitude,altitude_m,altitude_accuracy_m,gps_accuracy_m,gps_reading_count,camera_pitch,camera_roll,camera_heading,municipality,barangay,farm_name,crops,temperature_c,humidity_percent,notes,device_id,capture_mode
ce6a1687,171,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_051441_ce6a1687.jpg,1920,1080,1080p,2026-02-06T05:14:41.879Z,16.623889,120.758001,2399,19,3.6,1,14,-1,189,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
839a13f9,172,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_051759_839a13f9.jpg,1920,1080,1080p,2026-02-06T05:18:00.644Z,16.623830,120.758376,2399,8,3.3,1,33,-9,133,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
da418a3a,172,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_051805_da418a3a.jpg,1920,1080,1080p,2026-02-06T05:18:05.769Z,16.623865,120.758341,2399,8,3.0,1,25,-26,154,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
de2fbb70,172,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_051810_de2fbb70.jpg,1920,1080,1080p,2026-02-06T05:18:11.257Z,16.623865,120.758341,2399,8,3.0,1,34,-14,136,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
250bd6d7,172,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_051816_250bd6d7.jpg,1920,1080,1080p,2026-02-06T05:18:17.232Z,16.623848,120.758334,2399,10,3.0,1,39,-4,133,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
c1c34fd9,172,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_051823_c1c34fd9.jpg,1920,1080,1080p,2026-02-06T05:18:23.731Z,16.623831,120.758318,2399,17,3.0,1,37,17,122,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
6a768c9a,174,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_051523_6a768c9a.jpg,1920,1080,1080p,2026-02-06T05:15:23.819Z,16.623877,120.758175,2399,12,3.0,1,20,2,272,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
bacc2486,174,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_051532_bacc2486.jpg,1920,1080,1080p,2026-02-06T05:15:32.759Z,16.623877,120.758175,2399,12,3.0,1,16,-52,277,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
7fe62467,174,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_051537_7fe62467.jpg,1920,1080,1080p,2026-02-06T05:15:38.361Z,16.623877,120.758175,2399,12,3.0,1,8,-47,288,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
05e0b585,174,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_051547_05e0b585.jpg,1920,1080,1080p,2026-02-06T05:15:48.250Z,16.623877,120.758175,2399,12,3.0,1,1,-23,174,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
00987b57,174,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_051554_00987b57.jpg,1920,1080,1080p,2026-02-06T05:15:54.962Z,16.623877,120.758175,2399,12,3.0,1,16,-37,182,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
c4a75c02,175,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_052037_c4a75c02.jpg,1920,1080,1080p,2026-02-06T05:20:37.855Z,16.623820,120.758106,2399,6,3.1,1,11,-44,108,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
d349fa5d,175,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_052042_d349fa5d.jpg,1920,1080,1080p,2026-02-06T05:20:42.549Z,16.623831,120.758142,2399,6,3.1,1,-3,-23,137,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
bab2f753,175,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_052057_bab2f753.jpg,1920,1080,1080p,2026-02-06T05:20:57.700Z,16.623814,120.758198,2421,8,3.0,1,37,-6,296,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
1eb065a2,175,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_052108_1eb065a2.jpg,1920,1080,1080p,2026-02-06T05:21:08.530Z,16.623796,120.758208,2421,8,3.0,1,13,-21,328,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
8c802ee5,175,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_052128_8c802ee5.jpg,1920,1080,1080p,2026-02-06T05:21:29.348Z,16.623778,120.758220,2421,8,3.0,1,-10,-18,293,Atok,Paoay,,cabbage,21.5,28,,TECNO_TECNO_CM8_2703FE,field
6defe3b3,183,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_052439_6defe3b3.jpg,1920,1080,1080p,2026-02-06T05:24:40.183Z,16.623702,120.757957,2421,10,2.0,1,33,-2,73,Atok,Paoay,,cabbage,21.6,27,,TECNO_TECNO_CM8_2703FE,field
13129b91,183,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_052452_13129b91.jpg,1920,1080,1080p,2026-02-06T05:24:53.281Z,16.623700,120.757944,2421,10,2.3,1,36,-3,81,Atok,Paoay,,carrot,21.6,27,,TECNO_TECNO_CM8_2703FE,field
83323c56,183,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_052458_83323c56.jpg,1920,1080,1080p,2026-02-06T05:24:59.276Z,16.623722,120.757950,2421,12,2.7,1,28,-10,118,Atok,Paoay,,carrot,21.6,27,,TECNO_TECNO_CM8_2703FE,field
c95fc84a,183,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_052509_c95fc84a.jpg,1920,1080,1080p,2026-02-06T05:25:10.330Z,16.623740,120.757945,2421,12,3.0,1,39,-4,359,Atok,Paoay,,carrot,21.6,27,,TECNO_TECNO_CM8_2703FE,field
1e5553d1,183,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_052519_1e5553d1.jpg,1920,1080,1080p,2026-02-06T05:25:20.294Z,16.623729,120.757960,2421,13,3.0,1,27,-16,292,Atok,Paoay,,carrot,21.6,27,,TECNO_TECNO_CM8_2703FE,field
de933859,184,1,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_052617_de933859.jpg,1920,1080,1080p,2026-02-06T05:26:18.480Z,16.623824,120.757932,2421,6,3.0,1,14,-58,125,Atok,Paoay,,carrot,,,,TECNO_TECNO_CM8_2703FE,field
69073346,184,2,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_052623_69073346.jpg,1920,1080,1080p,2026-02-06T05:26:23.897Z,16.623824,120.757932,2421,6,3.0,1,5,-20,132,Atok,Paoay,,carrot,21.6,27,,TECNO_TECNO_CM8_2703FE,field
c275d0a7,184,3,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_052640_c275d0a7.jpg,1920,1080,1080p,2026-02-06T05:26:40.898Z,16.623790,120.757931,2421,7,3.0,1,11,-45,256,Atok,Paoay,,carrot,21.6,27,,TECNO_TECNO_CM8_2703FE,field
7d1c5d50,184,4,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_052652_7d1c5d50.jpg,1920,1080,1080p,2026-02-06T05:26:52.925Z,16.623790,120.757931,2421,7,3.0,1,17,-34,252,Atok,Paoay,,carrot,21.6,27,,TECNO_TECNO_CM8_2703FE,field
bdf2c6f1,184,5,5,images/atok/paoay/no_farm/cabbage/atok_paoay_20260206_052703_bdf2c6f1.jpg,1920,1080,1080p,2026-02-06T05:27:03.761Z,16.623770,120.757951,2421,11,2.7,1,39,-4,179,Atok,Paoay,,carrot,21.6,27,,TECNO_TECNO_CM8_2703FE,field
